date,rating,comment_,mark?,comment_clean,total_words
2021-07-22,10.0," ""This company is the best in the world and there is no doubt in that. Despite all the difficulties they had to face and they are having they keep delivering and giving great matches. Lots of MOTY candidates so far. They have travel issues, big problems with COVID, fans not allowed to cheer and their top guy broke his neck in his best moment. Yet they keep delivering and this can? t be denied, I hope that fans will be allowed to cheer again soon and also I hope for easier travel, seeing new faces from the state is important as well as sending Young Lions to excursion!""",Mark,this company is the best in the world and there is no doubt in that despite all the difficulties they had to face and they are having they keep delivering and giving great matches lots of moty candidates so far they have travel issues big problems with covid fans not allowed to cheer and their top guy broke his neck in his best moment yet they keep delivering and this can t be denied i hope that fans will be allowed to cheer again soon and also i hope for easier travel seeing new faces from the state is important as well as sending young lions to excursion,108
2021-06-05,9.0," ""Out of all the major wrestling promotions, COVID hit NJPW the hardest. It still produces some of the best matches of the year but the overall quality of matches and feuds has been of lesser quality. Their shows are inconsistent and due to strict laws in Japan, it could halt at any given moment. That being said, the quality of wrestling produced by NJPW during the 2010s was undisputedly the greatest and imo it is still the greatest wrestling promotion of all time.""",Mark,out of all the major wrestling promotions covid hit njpw the hardest it still produces some of the best matches of the year but the overall quality of matches and feuds has been of lesser quality their shows are inconsistent and due to strict laws in japan it could halt at any given moment that being said the quality of wrestling produced by njpw during the was undisputedly the greatest and imo it is still the greatest wrestling promotion of all time,82
2021-06-02,9.0," ""I can safely say that if it wasn't for discovering New Japan back in 2015, I wouldn't be a wrestling fan today. The shows have been pretty terrible for most of this year, but I can't hate on this promotion for what it did to reignite my passion for this sport.""",Mark,i can safely say that if it wasnt for discovering new japan back in i wouldnt be a wrestling fan today the shows have been pretty terrible for most of this year but i cant hate on this promotion for what it did to reignite my passion for this sport,50
2021-05-08,6.0," ""Fellas, The Golden Days of NJPW 2016-2017 has ended for me. I would pinpoint it at WK12 but it's more than that. NJPW is the dullest promotion when it comes to booking. The road to shows almost always have nothing interesting on them, the same people get pushed and get title shots. The Elite's appeal ended in 2017. Naito should've won in 2018. There's no justifying it because of Okada/Omega. Finishing and telling a great story>A good match IMO. Because one day, there will be matches that people say are better than Okada and Omega. EVIL was never properly built up to be a contender for the IWGP title, other than G1 wins. and then HE WINS IT? ! Retiring the IWGP and IC title was the worst decision of any company this year, even Japanese fans hate it. And then you give it to Ospreay. And putting aside my feelings on the man as a performer and person, he's having the same challengers, wow a third Takagi match? another Okada match? how fun. How about having him face someone like Yoshi-Hashi or someone who usually does get a challenge. This is why I like promotions like DG and DDT, because they give wrestlers who don't get challenges all the time some, and it gives them more of a push, look at Kzy for example. How about do like like AJPW and have main eventers in the tag division, so you can stop relying on teams like GOD of WK tag matches. I have so many complaints, but if you want quality wrestling (although the whole strong style omg he reversed it type shit is getting old), NJPW may be your thing, right now it isn't.""",Not a Mark,fellas the golden days of njpw has ended for me i would pinpoint it at but its more than that njpw is the dullest promotion when it comes to booking the road to shows almost always have nothing interesting on them the same people get pushed and get title shots the elites appeal ended in naito shouldve won in theres no justifying it because of okadaomega finishing and telling a great storya good match imo because one day there will be matches that people say are better than okada and omega evil was never properly built up to be a contender for the iwgp title other than wins and then he wins it retiring the iwgp and ic title was the worst decision of any company this year even japanese fans hate it and then you give it to ospreay and putting aside my feelings on the man as a performer and person hes having the same challengers wow a third takagi match another okada match how fun how about having him face someone like yoshihashi or someone who usually does get a challenge this is why i like promotions like dg and ddt because they give wrestlers who dont get challenges all the time some and it gives them more of a push look at kzy for example how about do like like ajpw and have main eventers in the tag division so you can stop relying on teams like god of wk tag matches i have so many complaints but if you want quality wrestling although the whole strong style omg he reversed it type shit is getting old njpw may be your thing right now it isnt,280
2021-05-05,9.0," ""The company with a long history that produced one of the best matches in wrestling history. The kingdom of strong style.""",Mark,the company with a long history that produced one of the best matches in wrestling history the kingdom of strong style,21
2021-05-01,9.0," ""Assets: Boasts an awesome (and often times loyal) collection of wrestlers who can appeal to any wrestling fan. Has taken the appropriate action to grow their promotion beyond Japan (as evidenced by their presence in the United States, United Kingdom, and Oceania. ) Possesses a sports-oriented style of wrestling that can appeal to those who do not like ""sports entertainment. "" - - - Flaws: Does not possess the financial power of its main competitor. May be too reserved in tradition to ever establish their own women's division. Their creative process can be somewhat predictable a times. - - - Promotion Potential: International major league wrestling promotion with global-sized upside (Ed. note: For evaluation purposes, the IWGP and NEVER titles will be evaluated as major league titles while the STRONG titles will be evaluated as minor league titles until further notice. )""",Mark,assets boasts an awesome and often times loyal collection of wrestlers who can appeal to any wrestling fan has taken the appropriate action to grow their promotion beyond japan as evidenced by their presence in the united states united kingdom and oceania possesses a sportsoriented style of wrestling that can appeal to those who do not like sports entertainment flaws does not possess the financial power of its main competitor may be too reserved in tradition to ever establish their own womens division their creative process can be somewhat predictable a times  promotion potential international major league wrestling promotion with globalsized upside ed note for evaluation purposes the iwgp and never titles will be evaluated as major league titles while the strong titles will be evaluated as minor league titles until further notice,133
2021-04-26,5.0,"""You have to let New Japan per wrestling that you succeed in putting them in a good regularity of Mothyc in the ring. To get these princes, but you have to kiss many toads that it struggles. That NJPW in the pandemic time the cards shrunk and often frising a bit frenched, but I really liked, but now the old problems are back and I'm about to look at only individual matches, because the whole product with his predictability, linearity and Low variety is really bored too often. The eternal Scheme F has worn quickly and if you follow NJPW a year, you have to have a variety of favorite wrestlers, if you survive the Undercard and partly C-events without problem. How NJPW Stars builds, Does not always work for me and does not always have a hand and foot. Partly it works like Actionism to break out of the otherwise very stringent hamster wheel. Often you know V Or the G1 already, if the blocks will win and at the latest, when the cards is released, one is confirmed. The lack of good singles matches outside the tournaments and the big events has always disturbed me and so I now only look a fraction of the shows. In the performance tip you have also reduced, as some decision simply does not work for me anymore. I'm curious if you come back to the legs after the pandemic, but so the product has become on average for me. """,Not a Mark,you have to let new japan per wrestling that you succeed in putting them in a good regularity of mothyc in the ring to get these princes but you have to kiss many toads that it struggles that njpw in the pandemic time the cards shrunk and often frising a bit frenched but i really liked but now the old problems are back and im about to look at only individual matches because the whole product with his predictability linearity and low variety is really bored too often the eternal scheme f has worn quickly and if you follow njpw a year you have to have a variety of favorite wrestlers if you survive the undercard and partly cevents without problem how njpw stars builds does not always work for me and does not always have a hand and foot partly it works like actionism to break out of the otherwise very stringent hamster wheel often you know v or the already if the blocks will win and at the latest when the cards is released one is confirmed the lack of good singles matches outside the tournaments and the big events has always disturbed me and so i now only look a fraction of the shows in the performance tip you have also reduced as some decision simply does not work for me anymore im curious if you come back to the legs after the pandemic but so the product has become on average for me,247
2021-04-21,6.0," ""new japan has had a very roller coaster like history. they had tons of great matches and moments through out it's history, but time and time again it's plagued by spurts of greatness met with terrible, god awful booking. First it was with Inoki and the Inokism era. then after that was the dark ages and so on. we finally had new japans golden era between 2011 till very recently in 2020. now though? it's plagued by stupid ideas, terrible boring and bland booking and just the worst possible decisions that could be made. not to mention the constant changes in presidents, it's no wonder they've done nothing but miss.""",Not a Mark,new japan has had a very roller coaster like history they had tons of great matches and moments through out its history but time and time again its plagued by spurts of greatness met with terrible god awful booking first it was with inoki and the inokism era then after that was the dark ages and so on we finally had new japans golden era between till very recently in now though its plagued by stupid ideas terrible boring and bland booking and just the worst possible decisions that could be made not to mention the constant changes in presidents its no wonder theyve done nothing but miss,108
2021-04-16,10.0," ""The Best Pro-wrestling today. There is no denying that. Home of the amazing matches. Okada, Omega, Tanahashi, Ishii, Naito, Ibushi, Ospreay, really put their best of abilities. You want to show greatness, you want to watch greatness, you want to enjoy greatness, then NJPW is for you. Everything is great from wrestlers, matches, storytelling, events, you named it. Also, the Young Lions system is an incredible showcase of young talents. How could you not amazed by the atmosphere. Also, respectful crowd and knows what to shout or not. Love everything on this promotion. The best ever!""",Mark,the best prowrestling today there is no denying that home of the amazing matches okada omega tanahashi ishii naito ibushi ospreay really put their best of abilities you want to show greatness you want to watch greatness you want to enjoy greatness then njpw is for you everything is great from wrestlers matches storytelling events you named it also the young lions system is an incredible showcase of young talents how could you not amazed by the atmosphere also respectful crowd and knows what to shout or not love everything on this promotion the best ever,96
2021-04-09,6.0," ""The booking is questionable, and whilst the talent may be some of the finest athletically tuned talent, overall theres something lacking there in terms of in ring work. Despite being amazing, it's just not ticking like it did when Okada had his historic IWGP run.""",Not a Mark,the booking is questionable and whilst the talent may be some of the finest athletically tuned talent overall theres something lacking there in terms of in ring work despite being amazing its just not ticking like it did when okada had his historic iwgp run,45
2021-04-06,7.0," ""It's so strange, I still think New Japan is putting on some of the best pro-wrestling matches of any promotion in the world, but at the same time the promotion has just lost the plot in terms of direction and good storytelling. I won't totally doom post and say it's entering another dark ages and will soon go bankrupt, but we have definitely entered the Russo-era since last year. The promotion will probably continue to succeed despite it's creative flaws because of its talented roster, but the golden age is definitely long gone by now.""",Mark,its so strange i still think new japan is putting on some of the best prowrestling matches of any promotion in the world but at the same time the promotion has just lost the plot in terms of direction and good storytelling i wont totally doom post and say its entering another dark ages and will soon go bankrupt but we have definitely entered the russoera since last year the promotion will probably continue to succeed despite its creative flaws because of its talented roster but the golden age is definitely long gone by now,95
2021-04-02,6.0,"""NJPW is currently the best promotion of the world. Even though not all gold is that shines. Especially Jericho hurts the product very much in recent years. In addition, the Tag Team Divisions are not available. The many are positive againVery good matches and strong titles. (9 points) Edit: 2021 New Japan has greatly decreased, much of what the Company has excellent is gone. Booking is questionable, grade around Kota Iushi. With Iushihi as a top guy are the mainEvents are not recommended. The title varieties are always cut and the champions incredible. Everything culminated in Iushi as a champion of the two most valuable titles in the Pro Wrestling, the IWGP Heavyweught and the IC title. The new title is a joke, especially compared to theHeavyweight title. Too bad what has become of New Japan. """,Not a Mark,njpw is currently the best promotion of the world even though not all gold is that shines especially jericho hurts the product very much in recent years in addition the tag team divisions are not available the many are positive againvery good matches and strong titles points edit new japan has greatly decreased much of what the company has excellent is gone booking is questionable grade around kota iushi with iushihi as a top guy are the mainevents are not recommended the title varieties are always cut and the champions incredible everything culminated in iushi as a champion of the two most valuable titles in the pro wrestling the iwgp heavyweught and the ic title the new title is a joke especially compared to theheavyweight title too bad what has become of new japan,134
2021-03-14,6.0," ""New Japan is fun to watch but when you watch a lot of it you start seeing how formulaic it is I really want more variety from wrestling and there just is not enough there are too many pointless 6 man tag matches and too many skipable shows where nothing happens""",Not a Mark,new japan is fun to watch but when you watch a lot of it you start seeing how formulaic it is i really want more variety from wrestling and there just is not enough there are too many pointless man tag matches and too many skipable shows where nothing happens,50
2021-03-07,10.0," ""Quite simply this is the very best wrestling promotion of all time! The best matches, amazing long term storytelling, amazing stables and teams, amazing titles, everything is just amazing!""",Mark,quite simply this is the very best wrestling promotion of all time the best matches amazing long term storytelling amazing stables and teams amazing titles everything is just amazing,29
2021-02-26,10.0," ""Greatest wrestling promotion of all time. No other promotion puts on such high quality content as frequently as NJPW. Its a whole different breed of athlete in Japan and I love it. Its just where the magic happens.""",Mark,greatest wrestling promotion of all time no other promotion puts on such high quality content as frequently as njpw its a whole different breed of athlete in japan and i love it its just where the magic happens,38
2021-02-02,9.0," ""Nothing's perfect but NJPW is the closest you'll get in the 20's. Maybe a few too many ref bups atm, but they always produce the best matches and long-term stories of ant promotion in the world.""",Mark,nothings perfect but njpw is the closest youll get in the maybe a few too many ref bups atm but they always produce the best matches and longterm stories of ant promotion in the world,35
2021-01-09,10.0," ""I've been watching NJPW regularly from 2014 and onward. Without a doubt do I believe it's the best pro wrestling organisation with patiently built storylines (with the greatest conclusions and rewards for the fans) and the best in-ring athleticism and performance.""",Mark,ive been watching njpw regularly from and onward without a doubt do i believe its the best pro wrestling organisation with patiently built storylines with the greatest conclusions and rewards for the fans and the best inring athleticism and performance,40
2020-12-30,10.0," ""2020 may not have been a stellar year for NJPW, but then again which promotion has really had a stellar year, other than maybe Stardom. But NJPW is still the best Pro-Wrestling promotion on earth, so how can it not be a 10/10.""",Mark,may not have been a stellar year for njpw but then again which promotion has really had a stellar year other than maybe stardom but njpw is still the best prowrestling promotion on earth so how can it not be a,41
2020-12-22,6.0," ""I don't know what happened to New Japan. Maybe, it's pandemic influence, maybe something another, but their shows quickly became 'hardwatching' for me.""",Not a Mark,i dont know what happened to new japan maybe its pandemic influence maybe something another but their shows quickly became hardwatching for me,23
2020-12-04,10.0," ""The best professional wrestling company on the planet. It is not the entertainment - it's a SPORT. If you care about true talent and skills, this is the number one pick. No backstage segments, no stupid promos every 15 minutes during the show, no celebrities and other TV crap. NJPW show is like a boxing or UFC event. The most important things happen inside the ring and that's why I love this promotion. Truly the best wrestling brand.""",Mark,the best professional wrestling company on the planet it is not the entertainment its a sport if you care about true talent and skills this is the number one pick no backstage segments no stupid promos every minutes during the show no celebrities and other tv crap njpw show is like a boxing or ufc event the most important things happen inside the ring and thats why i love this promotion truly the best wrestling brand,76
2020-12-02,6.0," ""New Japan has always been a promotion about Aces. The tag team division, mid-card, and low-card has hardly made sense here for the past ten or twenty years. People came to look at the main eventers and those who are as close to them as possible and for whom the lower positions are only a temporary measure for hardening and full-fledged entry into the main league. I put up with it a lot, and as a big fan of Tomohiro Ishii, it was hard for me to be content with just the perfection of the top stories, but if you look back and remember the reign of Okada, the rise of Omega, the story of Naito and the breaking the templates from Jay White, it's not surprising that it's so great that other shortcomings look just insignificant. New Japan has never been perfect, but their main stories are so good that this fact is not taken seriously. But 2020 is a crazy year for the whole planet, and for NJPW it was really a turning point, because all the stories that were written for it, have undergone superficial changes, but were squeezed into this framework, when there were no events for several months, but you need to urgently do something so that the wrestlers don't stand still. I always thought Gedo was a pretty overrated booker, but his work this year proved to me that he is not only overrated, but also terrible. The highlight of the promotion in the form of the main events could no longer be riveted as before, because the entire champion race of Naito was spoiled by EVIL, the stupid bet on the Kota Ibushi continues, and only Jay White in all this bacchanalia looks valuable and logical character, but you can't keep it all on him alone. There are still Tanahashi, Taichi, sabre and Ishii, but they are in a place that means nothing, and watching mid-carders, in my sad experience, is too hard here, because their booking is empty and uninteresting - they always stand still and continue to spin from year to year in these conditions, like a chicken on a spit. I would say that I might reconsider my assessment in the future, but here and now New Japan has lost my interest in its product - for the first time in many years, I really don't care what happens there and who else takes IWGP Heavyweight Championship. They didn't even give Ishii the Intercontinental championship, but EVIL went with two titles at once. The fact that Naito himself complains about this situation - no one cares, seeing the consistently high ratings on this site. Right now, NJPW has truly become an exact replica of WWE, with the only difference that it can still host high-quality matches that really deserve respect.""",Not a Mark,new japan has always been a promotion about aces the tag team division midcard and lowcard has hardly made sense here for the past ten or twenty years people came to look at the main eventers and those who are as close to them as possible and for whom the lower positions are only a temporary measure for hardening and fullfledged entry into the main league i put up with it a lot and as a big fan of tomohiro ishii it was hard for me to be content with just the perfection of the top stories but if you look back and remember the reign of okada the rise of omega the story of naito and the breaking the templates from jay white its not surprising that its so great that other shortcomings look just insignificant new japan has never been perfect but their main stories are so good that this fact is not taken seriously but is a crazy year for the whole planet and for njpw it was really a turning point because all the stories that were written for it have undergone superficial changes but were squeezed into this framework when there were no events for several months but you need to urgently do something so that the wrestlers dont stand still i always thought gedo was a pretty overrated booker but his work this year proved to me that he is not only overrated but also terrible the highlight of the promotion in the form of the main events could no longer be riveted as before because the entire champion race of naito was spoiled by evil the stupid bet on the kota ibushi continues and only jay white in all this bacchanalia looks valuable and logical character but you cant keep it all on him alone there are still tanahashi taichi sabre and ishii but they are in a place that means nothing and watching midcarders in my sad experience is too hard here because their booking is empty and uninteresting they always stand still and continue to spin from year to year in these conditions like a chicken on a spit i would say that i might reconsider my assessment in the future but here and now new japan has lost my interest in its product for the first time in many years i really dont care what happens there and who else takes iwgp heavyweight championship they didnt even give ishii the intercontinental championship but evil went with two titles at once the fact that naito himself complains about this situation no one cares seeing the consistently high ratings on this site right now njpw has truly become an exact replica of wwe with the only difference that it can still host highquality matches that really deserve respect,466
2020-11-20,6.0," ""My previous rating for NJPW was actually a 10 but that was a few years back. I don't enjoy the shows as much as I used to. Even the style of wrestling & events is slowly shifting to copy North American promotions which lost them their identity.""",Not a Mark,my previous rating for njpw was actually a but that was a few years back i dont enjoy the shows as much as i used to even the style of wrestling events is slowly shifting to copy north american promotions which lost them their identity,45
2020-11-10,7.0," ""New Japan is usually a 9 or a 10 easily. In 2020, however they may be my worst promotion of the year. This year has been plagued by bad atmosphere, awful booking and some absolute stinkers of matches. The year started hot with an excellent double Tokyo Dome show and it's been downhill since. Will revise my rating in due time, but on merit of this year a 7 is generous.""",Mark,new japan is usually a or a easily in however they may be my worst promotion of the year this year has been plagued by bad atmosphere awful booking and some absolute stinkers of matches the year started hot with an excellent double tokyo dome show and its been downhill since will revise my rating in due time but on merit of this year a is generous,67
2020-11-08,9.0," ""NJPW has just been declining in quality for about a year now, with questionable booking decisions and an overall decline in match quality.""",Mark,njpw has just been declining in quality for about a year now with questionable booking decisions and an overall decline in match quality,23
2020-10-28,9.0," ""My second favorite promotion in the world. They never fail to deliver, and never insult your intelligence. The best wrestling in the world, ALMOST perfect.""",Mark,my second favorite promotion in the world they never fail to deliver and never insult your intelligence the best wrestling in the world almost perfect,25
2020-10-06,9.0,"""Certainly the best league currently in the Asian area. Madly good matches and storylines. If you look at. Important titles, strong wrestlers, good factions, incredible matches? What do you want more.""",Mark,certainly the best league currently in the asian area madly good matches and storylines if you look at important titles strong wrestlers good factions incredible matches what do you want more,31
2020-09-19,10.0," ""From the first moment I discovered NJPW they became my favourite promotion. Instantly. The best in-ring quality in the world today and the best storylines. The long booking that Gedo and Jado use is great but I understand is not for everyone. As someone who watches every show, I am never disappointed. Every multi-man tag is good and dynamic and you could even find a MOTYC there. If you want to watch good wrestling, NJPW is the place for you.""",Mark,from the first moment i discovered njpw they became my favourite promotion instantly the best inring quality in the world today and the best storylines the long booking that gedo and jado use is great but i understand is not for everyone as someone who watches every show i am never disappointed every multiman tag is good and dynamic and you could even find a motyc there if you want to watch good wrestling njpw is the place for you,80
2020-09-12,6.0,"""For me, NJPW is currently one of the most responsive promotions. The big shows like Wrestle Kingdom, Dominion and G1 are usually most of all the first cream and deliver great matches in Main Events, but away from that, it is often quite thin. The whole smaller Shows, tournaments and road events are usually solid and fully stuffed with Tag Team Matches. Sure, you do not have to look at the shows, yet I find that they should also in the evaluation with a tile and you do not rate a promotion based on the best shows should. In addition, MMN also has too many titles, similar to the WWE, which has not really much prestige (sometimes except the heavyweight, Junior Heavyweight and Intercontinental title). Overall, NJPW can not really pick me up, the big shows are great , the same applies to the sporting presentation. But there are simply so many shows that are only solid and usually not really significant. 6 / 10 """,Not a Mark,for me njpw is currently one of the most responsive promotions the big shows like wrestle kingdom dominion and are usually most of all the first cream and deliver great matches in main events but away from that it is often quite thin the whole smaller shows tournaments and road events are usually solid and fully stuffed with tag team matches sure you do not have to look at the shows yet i find that they should also in the evaluation with a tile and you do not rate a promotion based on the best shows should in addition mmn also has too many titles similar to the wwe which has not really much prestige sometimes except the heavyweight junior heavyweight and intercontinental title overall njpw can not really pick me up the big shows are great the same applies to the sporting presentation but there are simply so many shows that are only solid and usually not really significant,160
2020-08-07,10.0," ""New Japan Pro Wrestling is home to many of the top talented workers in the world and the best wrestling you'll ever see. Guys like Okada, Naito, Tanahashi, Ibushi, Ishii, Jay White, Ospreay, and others have made this promotion what it is today. Its popularity does not start with Kenny Omega, the Bullet Club, Nakamura, or Riki Choshu. It all started with Antonio Inoki.""",Mark,new japan pro wrestling is home to many of the top talented workers in the world and the best wrestling youll ever see guys like okada naito tanahashi ibushi ishii jay white ospreay and others have made this promotion what it is today its popularity does not start with kenny omega the bullet club nakamura or riki choshu it all started with antonio inoki,64
2020-08-01,10.0," ""Best pro wrestling in the world. Best in ring, best emotion, best talents. Gedo is the best booker in the world.""",Mark,best pro wrestling in the world best in ring best emotion best talents gedo is the best booker in the world,21
2020-07-22,10.0," ""If you want to watch the best pro wrestling in the world, look no further than New Japan Pro Wrestling.""",Mark,if you want to watch the best pro wrestling in the world look no further than new japan pro wrestling,20
2020-07-14,10.0," ""New Japan has been by far the best promotion in the world over the last ten years. Nothing even comes close. They have the best matches the best angles and the best production. However they do need to improve there tag division and stop treating the trios titles like trash. NJPW may not be perfect but it is a million times better than anything else.""",Mark,new japan has been by far the best promotion in the world over the last ten years nothing even comes close they have the best matches the best angles and the best production however they do need to improve there tag division and stop treating the trios titles like trash njpw may not be perfect but it is a million times better than anything else,65
2020-07-02,10.0," ""The absolute best pro-wrestling company. Big matches delivers 90% of the time, the rest 10% easily gets covered by matches having lower expectations doing good. The Heavyweight division is handled so good that the champion is always the best worker of the company at that time. Junior Division matches sometimes steals the show. The wrestlers are organically grown, the Dojo system that they have has created so many great stars over the year. The faction system and tournaments gives it a unique feel. The only thing that they need to work upon is their tag division, though 4 man tag matches do deliver at times but that's a rare, rare time.""",Mark,the absolute best prowrestling company big matches delivers of the time the rest easily gets covered by matches having lower expectations doing good the heavyweight division is handled so good that the champion is always the best worker of the company at that time junior division matches sometimes steals the show the wrestlers are organically grown the dojo system that they have has created so many great stars over the year the faction system and tournaments gives it a unique feel the only thing that they need to work upon is their tag division though man tag matches do deliver at times but thats a rare rare time,108
2020-02-29,10.0," ""They are the best, they do better storytelling than WWE and half of WWE shows is storytelling, it just shows how great NJPW is.""",Mark,they are the best they do better storytelling than wwe and half of wwe shows is storytelling it just shows how great njpw is,24
2020-01-06,10.0,"""Purly related to the wrestlich can not compose a promotion. You just feel the love of wrestling here and you always get the commanded what you expect. The Japanese flair does not harm the whole. Talents are not built and not wasted here. If you do not waste itUntil this promotion has done that is already a strong sign. And if you still succeed then you can be sure that you are a strong wrestler. """,Mark,purly related to the wrestlich can not compose a promotion you just feel the love of wrestling here and you always get the commanded what you expect the japanese flair does not harm the whole talents are not built and not wasted here if you do not waste ituntil this promotion has done that is already a strong sign and if you still succeed then you can be sure that you are a strong wrestler,75
2019-11-17,9.0," ""Not every match they have is a hit but when they make a great match they REALLY hit. They're currently 1 of 2 promotions that actually get me hyped for their ppv's. And that's really rare. Without a doubt one of the best promotions if not THE best promotion going today. The numbers don't lie.""",Mark,not every match they have is a hit but when they make a great match they really hit theyre currently of promotions that actually get me hyped for their ppvs and thats really rare without a doubt one of the best promotions if not the best promotion going today the numbers dont lie,53
2019-10-20,8.0," ""Excellent promotion. I have only a couple complaints right now, specifically how the juniors and tag division are so neglected, and the fact that the stories seem to have settled into a predictable rut. The quality is still great, but everything feels less exciting than usual.""",Mark,excellent promotion i have only a couple complaints right now specifically how the juniors and tag division are so neglected and the fact that the stories seem to have settled into a predictable rut the quality is still great but everything feels less exciting than usual,46
2019-10-20,7.0," ""A very exciting and legendary promotion. The commentary is all Japanese and the wrestling is perfect. Very few complaints come with this promotion but the few there are, are as follows. NJPW doesnt post full shows online or even full matches mainly just highlight reels. There are television channels that show it live but they have to mainly be special order channels.""",Mark,a very exciting and legendary promotion the commentary is all japanese and the wrestling is perfect very few complaints come with this promotion but the few there are are as follows njpw doesnt post full shows online or even full matches mainly just highlight reels there are television channels that show it live but they have to mainly be special order channels,62
2019-09-16,8.0," ""New Japan is probably the most consistent out of all active wrestling promotions. Due to their variety and the constant evolution of wrestling they have something for everyone and it's a mix of pure wrestling and spot-festivals. And this often leads to New Japan delivering the most compelling match in a period. The long-term booking excels especially due to the focus on wrestling, which leads to organically evolving stories. What I loved most about it is how stables war could always easily manage relevance and character development for many wrestlers. However it's still overrated or to be more precise: the way many fans compare New Japan to other promotions is unfair. I'm talking about comparing a spectacular match of New Japan to the worst of another promotion. In New Japan 3 good matches lead to a positive response, while in other big promotions not having more than 3 good matches leads to a negative response. In New Japan people applaud for the long-termly built rising of their stars and they use their brain, while in WWE people want everyone who knows to wrestle to become champion in their first year and they call every loss a burial. In even more simple words: many New Japan traditions would get trashed under any other banner. A good and important wrestling promotion, but without the hate towards ""mainstream"" companies New Japan Pro Wrestling's reputation wouldn't be even half as good.""",Mark,new japan is probably the most consistent out of all active wrestling promotions due to their variety and the constant evolution of wrestling they have something for everyone and its a mix of pure wrestling and spotfestivals and this often leads to new japan delivering the most compelling match in a period the longterm booking excels especially due to the focus on wrestling which leads to organically evolving stories what i loved most about it is how stables war could always easily manage relevance and character development for many wrestlers however its still overrated or to be more precise the way many fans compare new japan to other promotions is unfair im talking about comparing a spectacular match of new japan to the worst of another promotion in new japan good matches lead to a positive response while in other big promotions not having more than good matches leads to a negative response in new japan people applaud for the longtermly built rising of their stars and they use their brain while in wwe people want everyone who knows to wrestle to become champion in their first year and they call every loss a burial in even more simple words many new japan traditions would get trashed under any other banner a good and important wrestling promotion but without the hate towards mainstream companies new japan pro wrestlings reputation wouldnt be even half as good,235
2019-07-04,10.0," ""The greatest Japanese wrestling promotion, so much history and prestige and is now in a new golden age. There is always things that could be better (the tag team divisions) but overall the product is very well booked with long term stories, the ability to create new stars like it's incredibly easy, prestigious titles and obviously great matches because the environment is very favorable to get the best out of everyone. The structure of the whole year is almost perfect with every division and titles having a good spotlight at some moment and different tournaments to kind of break the formula of longer singles matches. Excellent roster, full of experienced guys and prodigies, with the ability to give a big fight feel very often.""",Mark,the greatest japanese wrestling promotion so much history and prestige and is now in a new golden age there is always things that could be better the tag team divisions but overall the product is very well booked with long term stories the ability to create new stars like its incredibly easy prestigious titles and obviously great matches because the environment is very favorable to get the best out of everyone the structure of the whole year is almost perfect with every division and titles having a good spotlight at some moment and different tournaments to kind of break the formula of longer singles matches excellent roster full of experienced guys and prodigies with the ability to give a big fight feel very often,124
2019-07-02,9.0," ""The only reason that this promotion does not get a 10 is because of the tag division. Enough GOD already. They're great but we need some fresh new faces in the tag team division!""",Mark,the only reason that this promotion does not get a is because of the tag division enough god already theyre great but we need some fresh new faces in the tag team division,33
2019-06-28,9.0,"""A really good promotion with the best wrestling what the world has to offer. I find it a pity that you are not competition for the WWE.""",Mark,a really good promotion with the best wrestling what the world has to offer i find it a pity that you are not competition for the wwe,27
2019-06-04,9.0," ""The New Japan Pro Wrestling is one of the best promotions of all time, they know how to build future legends. They organize matches and pay-per-views of high quality, some matches are even all-time classics, they even possessed the greatest stable of all time""",Mark,the new japan pro wrestling is one of the best promotions of all time they know how to build future legends they organize matches and payperviews of high quality some matches are even alltime classics they even possessed the greatest stable of all time,44
2019-05-12,10.0," ""The very best promotion right now, and not only in Japan! Although NOAH is my favorite, NJPW is rising since 2012 and they keep making great matches and creating great workers like Shota Umino, Hirai Kawato and Katsuya Kitamura. Sure, they have their fails, like Gedo making Tetsuya Naito challenge for the Intercontinental Championship since April 2018, but they're still great.""",Mark,the very best promotion right now and not only in japan although noah is my favorite njpw is rising since and they keep making great matches and creating great workers like shota umino hirai kawato and katsuya kitamura sure they have their fails like gedo making tetsuya naito challenge for the intercontinental championship since april but theyre still great,59
2019-04-25,10.0," ""New Japan does something that very few other promotions manage to do and thats make every wrestler feel important. They also has mastered the art of long term stroytelling. Most wrestlers has some sort of connection either through the stable system or epic feuds. That makes most of the matches feel important. They also manage to feel like more of an legitimate sport mostly due to all the tournaments they hold every year. Even though some of the undercard feels like filler it still makes sense due to the stable system. That gets mostly every wrestler on the show without putting them in a random 10 man tag with people they team with just because they are faces or heel. Thats also something i love. Faces could feud with each other and heels could feud with each other. It doesnt always has to be face vs heel and that makes every wrestler able to face each other.""",Mark,new japan does something that very few other promotions manage to do and thats make every wrestler feel important they also has mastered the art of long term stroytelling most wrestlers has some sort of connection either through the stable system or epic feuds that makes most of the matches feel important they also manage to feel like more of an legitimate sport mostly due to all the tournaments they hold every year even though some of the undercard feels like filler it still makes sense due to the stable system that gets mostly every wrestler on the show without putting them in a random man tag with people they team with just because they are faces or heel thats also something i love faces could feud with each other and heels could feud with each other it doesnt always has to be face vs heel and that makes every wrestler able to face each other,156
